username,video_id,transcript,video_niche_content,comments_topics,comments_sentiment
hennietruter011,7411582507583278342,,"driving car:4.5603203773498535,checking tires:3.54152774810791,pushing car:3.182987689971924,changing wheel:3.0048553943634033,pumping gas:2.897075891494751"
nabilrajawi14,7345629656927849733,,"walking the dog:5.113715648651123,hoverboarding:4.575211524963379,jogging:3.337263584136963,robot dancing:3.216684103012085,spinning poi:2.9036407470703125"
nabilrajawi14,7345625703016172806,,"javelin throw:3.3479549884796143,hammer throw:3.203199625015259,tai chi:2.924295425415039,playing cricket:2.6922523975372314,throwing ball:2.6181275844573975"
nabilrajawi14,6842018356434963718,,"skateboarding:5.476108551025391,parkour:4.429243087768555,jogging:4.141286849975586,riding a bike:4.077768802642822,motorcycling:4.000531196594238"
chaimaa0311,7069800308632718593,,"dying hair:6.462512493133545,filling eyebrows:3.283693313598633,fixing hair:3.2225890159606934,brushing hair:2.274695634841919,tasting food:1.8768277168273926"
chaimaa0311,7459511182123126021,,"curling hair:4.444932460784912,finger snapping:3.277064800262451,brushing teeth:3.119746685028076,tasting food:3.0353758335113525,filling eyebrows:2.568892478942871"
chaimaa0311,7457281929361050886,,"fixing hair:4.980413913726807,finger snapping:4.899028778076172,brushing hair:4.6886982917785645,curling hair:4.325631618499756,headbanging:3.9735004901885986"
chaimaa0311,7340019164557348102,,"fixing hair:5.470832824707031,finger snapping:5.3382134437561035,brushing hair:4.614430904388428,curling hair:4.448225975036621,filling eyebrows:3.009446144104004"
samartsai,7484595273029651767,,"robot dancing:8.480573654174805,finger snapping:6.041329383850098,dancing macarena:4.646200180053711,hoverboarding:3.7579658031463623,bending back:2.523824691772461"
samartsai,7484510513091579142,,"filling eyebrows:5.12342643737793,fixing hair:4.256699085235596,dying hair:3.6851749420166016,climbing tree:3.3474881649017334,brushing hair:3.185403823852539"
samartsai,7484888815161593094,,"hoverboarding:4.506549835205078,cartwheeling:4.100155830383301,jumpstyle dancing:3.8450002670288086,finger snapping:3.620065212249756,climbing tree:3.5973777770996094"
samartsai,7416408675570437382,,"dying hair:4.587568283081055,curling hair:4.379081726074219,wrapping present:3.1289682388305664,dancing macarena:2.9201090335845947,finger snapping:2.9043006896972656"
samartsai,7227000057294294278,who's won the woman of wonder what the previously and I know her she's from Beyonce Industries I know she's going to do this and say where are you from the teacher she's a mediator motivational speakers,"giving or receiving award:3.9601569175720215,celebrating:3.4057416915893555,belly dancing:2.806546211242676,singing:2.5469107627868652,auctioning:2.416130781173706"
mfeethu_sa,6884080368987671810,,"answering questions:5.494156837463379,news anchoring:3.988168954849243,playing cricket:2.4790263175964355,celebrating:2.4755396842956543,smoking:2.4416589736938477"
mfeethu_sa,6916907436116806913,,"eating hotdog:4.430868625640869,kissing:4.399110317230225,eating doughnuts:4.035641670227051,eating burger:3.6898388862609863,eating ice cream:3.153406858444214"
dettydayalan,7434787439002144056,,"dancing charleston:5.366603851318359,sanding floor:3.7426857948303223,country line dancing:3.5411946773529053,decorating the christmas tree:3.457792282104492,kissing:3.312445878982544"
dettydayalan,7247204052176604422,,"pumping fist:5.098807334899902,finger snapping:4.951205253601074,headbanging:4.592696189880371,dancing gangnam style:3.5670080184936523,robot dancing:3.212472438812256"
dettydayalan,7452323693914524933,,"trimming or shaving beard:4.413766860961914,decorating the christmas tree:3.9362759590148926,answering questions:3.9327399730682373,whistling:3.3174843788146973,shaking head:3.3156256675720215"
dettydayalan,7246510034782375174,,"whistling:3.8240182399749756,sticking tongue out:3.699026584625244,beatboxing:3.4115402698516846,trimming or shaving beard:3.2248427867889404,smoking:2.752795696258545"
dettydayalan,7332413162370764038,,"pushing car:5.19136905670166,driving car:5.159380912780762,checking tires:3.8561794757843018,changing oil:2.1865479946136475,spray painting:2.1116015911102295"
meryemsmahan,7183727247772142853,,"finger snapping:11.11037540435791,brushing hair:3.6350858211517334,headbanging:3.455685615539551,hopscotch:3.1262974739074707,sniffing:3.005105972290039"
meryemsmahan,7182983725125356806,,"dancing gangnam style:4.834728717803955,beatboxing:4.144877910614014,cleaning windows:3.727024793624878,singing:3.463294267654419,dancing macarena:3.1932148933410645"
meryemsmahan,7180054865895247110,,"finger snapping:6.419940948486328,robot dancing:6.269299507141113,dancing macarena:3.8211023807525635,decorating the christmas tree:3.052342653274536,clapping:2.8461530208587646"
meryemsmahan,7216775666535091462,,"finger snapping:4.753778457641602,curling hair:4.233736991882324,robot dancing:3.88578200340271,fixing hair:3.8010153770446777,dancing macarena:3.7933311462402344"
meryemsmahan,7183728105197112581,,"finger snapping:5.280792236328125,tickling:4.0853776931762695,air drumming:3.025714159011841,headbanging:2.9610869884490967,waxing eyebrows:2.9305226802825928"
chyoum123,7224252404277988613,,"taking a shower:5.294164180755615,gargling:4.866464138031006,shaving legs:3.520402431488037,texting:3.511183261871338,drinking:3.4181275367736816"
chyoum123,7224042006736080134,,"filling eyebrows:5.597013473510742,fixing hair:5.386068344116211,applying cream:4.087246417999268,dying hair:3.5280210971832275,braiding hair:3.1384994983673096"
chyoum123,7248445469393734917,,"brushing hair:5.450347900390625,curling hair:5.023404598236084,ice skating:3.9613394737243652,dying hair:3.1770522594451904,kissing:3.1580941677093506"
chyoum123,7213066590042983685,,"dying hair:4.17148494720459,tobogganing:3.5878591537475586,celebrating:3.053816556930542,zumba:3.0508577823638916,kissing:3.0349926948547363"
justin_jeezy,7470792954303581445,,"fixing hair:4.749585151672363,curling hair:4.482019424438477,dying hair:4.371476173400879,finger snapping:4.114518642425537,kissing:2.8496270179748535"
justin_jeezy,7316540065751026950,,"smoking:4.504645347595215,drinking beer:4.383913040161133,drinking:3.60044264793396,playing bass guitar:3.499382257461548,punching bag:3.468230724334717"
justin_jeezy,7311661144119299334,Blue Jacket Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack Jack,"air drumming:5.6847333908081055,skateboarding:4.622873783111572,pumping fist:4.460640907287598,headbanging:4.3233866691589355,drinking:3.6567025184631348"
justin_jeezy,7370301656950426886,Garage Service in Fancy,"pumping gas:6.094202518463135,pumping fist:4.348272323608398,cleaning windows:3.4568445682525635,krumping:3.379061222076416,eating ice cream:2.6940441131591797"
justin_jeezy,7334372495337999621,,"drinking beer:5.319435119628906,air drumming:4.547829627990723,drinking:4.518152236938477,headbanging:3.3869106769561768,tasting beer:3.2517685890197754"
the_greek_,7136602975669144838,,"trimming or shaving beard:5.348088264465332,shaving head:2.7753329277038574,eating hotdog:1.9397952556610107,balloon blowing:1.9294257164001465,pumping fist:1.7434914112091064"
the_greek_,7109559089037970693,,"trimming or shaving beard:6.869582176208496,tasting beer:3.6113710403442383,drinking:2.592823028564453,drinking beer:2.5380091667175293,shaving head:2.169642210006714"
the_greek_,7272702133001030918,,"trimming or shaving beard:5.683549404144287,unboxing:3.390453338623047,getting a haircut:1.6807864904403687,folding paper:1.6746351718902588,shredding paper:1.5008628368377686"
the_greek_,7137317785457167621,,"trimming or shaving beard:3.457536220550537,wrapping present:3.0985963344573975,using computer:2.9103503227233887,brush painting:2.666600227355957,drumming fingers:2.1762259006500244"
eveysqueevvy,7146274435761310981,,"bending back:5.048625946044922,cartwheeling:4.699349403381348,finger snapping:4.374764442443848,hoverboarding:3.9931983947753906,making bed:3.961570978164673"
eveysqueevvy,7071960493476285698,,"ice skating:4.967400550842285,swing dancing:4.210755825042725,dancing charleston:4.208652019500732,decorating the christmas tree:3.623615264892578,pumping fist:3.5214266777038574"
eveysqueevvy,7479748126048275767,,"gargling:4.327648639678955,drinking:4.0549116134643555,drinking shots:2.946485996246338,opening bottle:2.6672770977020264,finger snapping:2.6435437202453613"
eveysqueevvy,7479884604065778949,,"drinking beer:5.163785934448242,eating chips:4.612114429473877,eating ice cream:3.8479511737823486,kissing:3.62628436088562,eating hotdog:3.4062652587890625"
eveysqueevvy,7485273422797212983,,"diving cliff:6.49794864654541,snorkeling:4.200026512145996,surfing water:3.7543301582336426,scuba diving:2.879209518432617,tossing coin:2.3219895362854004"
fatisoultani2002,7471390830410861830,,"playing poker:4.769403457641602,using computer:3.6570072174072266,presenting weather forecast:3.585772752761841,using remote controller (not gaming):3.142183542251587,answering questions:2.5153696537017822"
fatisoultani2002,7460111300941663494,,"walking the dog:5.4121809005737305,flying kite:3.7318003177642822,parkour:3.3485562801361084,riding unicycle:3.167020559310913,riding scooter:3.148318290710449"
fatisoultani2002,7467980253512600837,,"surfing water:4.883123397827148,catching or throwing frisbee:3.9918253421783447,jogging:3.9905595779418945,water skiing:3.96718168258667,kitesurfing:3.5699925422668457"
keet.teslyn,7472830109746023735,,"fixing hair:6.027133941650391,dying hair:4.412206649780273,kissing:3.46150279045105,filling eyebrows:3.3812708854675293,brushing hair:3.3206167221069336"
keet.teslyn,7449803483932314885,do you not get the concept,"hugging:4.062874794006348,spinning poi:3.7400922775268555,smoking:3.411442756652832,throwing axe:3.2513980865478516,climbing tree:3.1884255409240723"
cosmicpolitician,7324006151895436550,,"hugging:4.623141288757324,dancing macarena:3.947680711746216,pumping fist:3.907100200653076,dancing gangnam style:3.7819619178771973,playing violin:3.5613560676574707"
cosmicpolitician,7448341134708952326,no,"spinning poi:4.007503509521484,breakdancing:2.893925905227661,juggling fire:2.802208423614502,capoeira:2.666806936264038,archery:2.6508986949920654"
cosmicpolitician,7082741800540081414,,"headbanging:5.717271327972412,pumping fist:4.013439655303955,trimming or shaving beard:3.5753378868103027,finger snapping:3.263890504837036,air drumming:2.5520668029785156"
cosmicpolitician,7094387482472631558,,"finger snapping:5.182528018951416,zumba:4.928186893463135,dancing macarena:4.916053295135498,pumping fist:4.78180456161499,dancing gangnam style:4.053523063659668"
cosmicpolitician,7211448270529334533,16000 Rand let's go first you're going to be looking at the Verizon 5600 CPU it's a chain for CPU with clock speeds of up to 4. 4 4,"recording music:6.113724708557129,answering questions:3.9999501705169678,singing:3.8665213584899902,texting:3.556519031524658,beatboxing:3.4529004096984863"
zaynahras,7225922450507255046,,"tasting food:4.312487602233887,unboxing:4.295196056365967,cooking chicken:3.750866174697876,dying hair:3.525850296020508,making pizza:3.1318533420562744"
zaynahras,7129149554523426054,,"curling hair:4.82246208190918,finger snapping:4.387111663818359,dancing macarena:3.51625919342041,dying hair:3.361114501953125,fixing hair:3.156627655029297"
zaynahras,7165121107484249349,,"curling hair:4.911840438842773,filling eyebrows:4.172614574432373,dying hair:4.032961368560791,fixing hair:3.914949893951416,brushing hair:3.280026912689209"
zaynahras,7243386838021426437,,"stomping grapes:4.077692985534668,pumping fist:3.9931697845458984,dancing macarena:3.553230047225952,brushing hair:3.306368112564087,finger snapping:3.0999646186828613"
zaynahras,7352562198369160454,,"dying hair:7.101634979248047,shaving head:4.671928882598877,curling hair:3.3502566814422607,getting a haircut:3.3098583221435547,finger snapping:2.5039923191070557"
michael_cost,7426249857637043462,,"trimming or shaving beard:5.604917526245117,shaving head:4.0146894454956055,getting a haircut:3.900388240814209,pumping fist:1.718277931213379,waxing chest:1.6077258586883545"
michael_cost,7447543094792342790,,"beatboxing:4.779367446899414,walking the dog:4.411618709564209,riding unicycle:3.2050976753234863,archery:3.0144991874694824,trimming or shaving beard:2.9257307052612305"
michael_cost,7425639166131637510,,"trimming or shaving beard:5.981711387634277,shaving head:2.2882394790649414,getting a haircut:1.5173537731170654,spinning poi:1.0134929418563843,brushing teeth:0.9842622876167297"
michael_cost,7448969980122549510,,"trimming or shaving beard:3.7034006118774414,building cabinet:3.1165406703948975,drinking:2.8859009742736816,making a cake:2.7259273529052734,getting a haircut:2.6363797187805176"
michael_cost,7449743922500259077,,"trimming or shaving beard:6.248298645019531,shaving head:4.439619064331055,getting a haircut:2.841184139251709,pole vault:2.5045909881591797,making tea:2.3580923080444336"
hajarbouhaddioui,7404411095655533830,,"celebrating:5.884495735168457,belly dancing:4.134714126586914,dancing macarena:3.3480846881866455,tango dancing:2.706702470779419,hugging:2.40775728225708"
hajarbouhaddioui,7458020592005205254,,"fixing hair:4.086336612701416,finger snapping:3.905799627304077,headbanging:3.7530198097229004,slapping:3.501997709274292,brushing hair:3.1957859992980957"
hajarbouhaddioui,7454921414634769669,,"blasting sand:4.173929691314697,archery:3.2778005599975586,spray painting:2.982028007507324,bandaging:2.9378280639648438,playing paintball:2.1336066722869873"
hajarbouhaddioui,7453562561401818373,,"driving car:6.174581050872803,motorcycling:5.483766078948975,driving tractor:3.1494717597961426,texting:2.9310059547424316,crossing river:1.6768790483474731"
hajarbouhaddioui,7368100320678825221,,"opening present:3.623600482940674,eating spaghetti:2.8854689598083496,knitting:2.759559392929077,eating watermelon:2.5287747383117676,shaving head:2.479757785797119"
fatima_ezzahra3,7480244861824732471,,"making jewelry:4.483400821685791,wrapping present:3.7414681911468506,making a sandwich:2.9241206645965576,counting money:2.9217209815979004,baking cookies:2.7372522354125977"
fatima_ezzahra3,7483842118125899014,,"petting animal (not cat):5.246519565582275,petting cat:4.894848823547363,grooming dog:3.7819132804870605,shaking hands:3.2002806663513184,training dog:2.570547103881836"
fatima_ezzahra3,7485116725034241288,,"washing feet:6.349884033203125,singing:4.868169784545898,shaving head:3.6587812900543213,answering questions:3.1909966468811035,crying:3.026249408721924"
lonalolita3,7480562134821227831,,"cleaning shoes:5.194127082824707,carrying baby:3.874187469482422,spray painting:3.532881736755371,doing laundry:3.0747151374816895,cleaning floor:2.944722890853882"
lonalolita3,7481424716243291447,,"wrapping present:4.66646146774292,folding clothes:4.411962509155273,setting table:3.7923903465270996,baking cookies:3.2684357166290283,making a cake:3.244708299636841"
lonalolita3,7478699270447680823,don't you love me like you want you baby don't you need me like I can meet you now see you tomorrow about tomorrow please,"cleaning windows:4.054843902587891,doing laundry:3.998539924621582,cleaning shoes:3.6582694053649902,shredding paper:3.582732677459717,catching fish:3.2323265075683594"
lonalolita3,7482159740575812869,,"unboxing:5.281736373901367,folding clothes:5.182572841644287,making bed:4.079159736633301,shredding paper:3.869205951690674,folding paper:3.4340481758117676"
hanouna_6070,7221631863121513730,,"cleaning windows:3.1495537757873535,robot dancing:2.950798511505127,using remote controller (not gaming):2.9287471771240234,dining:2.9076719284057617,parkour:2.7517852783203125"
hanouna_6070,7221792145148071169,,"weaving basket:4.09218168258667,playing harp:3.423175811767578,watering plants:3.1099658012390137,playing saxophone:2.923379898071289,decorating the christmas tree:2.8961191177368164"
hanouna_6070,7041327477133675777,,"driving car:7.034556865692139,motorcycling:4.599385738372803,news anchoring:2.013443946838379,riding unicycle:1.832031488418579,texting:1.644402027130127"
hanouna_6070,7049017719567453442,,"driving car:6.965819835662842,motorcycling:4.128340721130371,pushing car:3.74039888381958,extinguishing fire:3.3663973808288574,catching or throwing frisbee:2.782209634780884"
hanouna_6070,7045772467561958658,,"feeding birds:4.028530120849609,arm wrestling:3.9695425033569336,getting a tattoo:3.6784939765930176,eating ice cream:3.193286418914795,headbutting:3.1691651344299316"
ditchdoctor1299,7467262676201213189,,"motorcycling:6.057986259460449,driving car:4.698697090148926,riding unicycle:1.558563470840454,riding scooter:1.3971785306930542,texting:1.3588283061981201"
ditchdoctor1299,7401563632842149125,,"springboard diving:4.7245378494262695,abseiling:3.7871153354644775,busking:3.3605728149414062,bungee jumping:3.0184524059295654,crossing river:2.868326187133789"
ditchdoctor1299,7337387922838064390,,"bungee jumping:4.619815349578857,flying kite:4.510022163391113,pole vault:3.700005054473877,parasailing:2.5783767700195312,ski jumping:2.3688554763793945"
ditchdoctor1299,7170064110074236165,,"motorcycling:6.823567867279053,extinguishing fire:3.904817581176758,pushing cart:2.6879148483276367,sword fighting:2.103883743286133,faceplanting:1.9653303623199463"
ditchdoctor1299,7170381357460360453,,"extinguishing fire:6.1570892333984375,driving car:5.459280014038086,motorcycling:3.6573705673217773,pushing car:3.0952682495117188,celebrating:3.0105879306793213"
kr_ilyass,7216106256346483974,,"texting:4.133581638336182,slapping:3.9632227420806885,finger snapping:3.6770615577697754,eating chips:3.640063762664795,driving car:3.5868992805480957"
kr_ilyass,7479931077138664722,,"getting a tattoo:4.209356784820557,shaving legs:2.748535633087158,drinking:2.65114164352417,waxing legs:2.648397207260132,drinking beer:2.5608482360839844"
kr_ilyass,7210544697092099333,,"slapping:4.068854331970215,shaving head:3.9564435482025146,waxing legs:3.8676652908325195,hugging:3.318969488143921,shaving legs:2.9717984199523926"
kr_ilyass,7479518563003403538,,"tying tie:4.9820685386657715,tying bow tie:4.253026962280273,texting:3.315796136856079,trimming or shaving beard:3.3053629398345947,folding clothes:2.090625762939453"
kr_ilyass,7481711347009326354,,"golf driving:5.062323093414307,walking the dog:4.161248207092285,skateboarding:3.4975805282592773,spinning poi:3.294351100921631,jumpstyle dancing:3.1704699993133545"
kelseyleedavids,7182678131914951941,,"dodgeball:7.609931945800781,playing kickball:5.869698524475098,hugging:2.9847652912139893,dancing macarena:2.7273635864257812,drop kicking:2.555755138397217"
kelseyleedavids,7470250299521862967,,"dancing macarena:3.8085665702819824,lunge:3.7815351486206055,carrying baby:3.703594207763672,high kick:3.5378096103668213,cheerleading:3.480600595474243"
kelseyleedavids,7132940372757499142,,"kissing:6.7879862785339355,hugging:4.991946220397949,carrying baby:4.880395889282227,abseiling:2.696230411529541,crying:2.664036989212036"
kelseyleedavids,7483206758870076677,,"texting:6.7562994956970215,headbutting:5.147071361541748,news anchoring:4.151445388793945,hugging:3.941077709197998,slapping:3.709994316101074"
deonethiart,7101295683642150150,,"dying hair:5.961507320404053,brush painting:4.500726222991943,fixing hair:3.512603759765625,filling eyebrows:3.0104894638061523,drawing:2.6363115310668945"
deonethiart,7171038613822622982,,"filling eyebrows:7.109551906585693,waxing eyebrows:3.4113943576812744,applying cream:1.8927950859069824,brushing teeth:1.2424514293670654,skiing (not slalom or crosscountry):0.7711412906646729"
deonethiart,7172571753279966470,what is,"trimming or shaving beard:4.470235824584961,applying cream:4.169166088104248,blowing nose:3.1871538162231445,waxing eyebrows:3.0351614952087402,washing dishes:1.971571922302246"
deonethiart,7160602661937564933,Christmas is around the corner and I'm already looking for gifts for my family and friends so that I usually like to do is go to take a lot and add a few items to my wish list once in a while my wish list is still wet and angels and lighting upgrades because I love experimenting with photography and videography and then there's also the occasional plushie and Michael of course the fun thing about adding things to my wishlist,"filling eyebrows:4.557268142700195,texting:3.858076333999634,fixing hair:3.751303195953369,answering questions:3.372962713241577,dying hair:3.124119520187378"
deonethiart,7220387506997447941,I've got a perfect Beauty app for you guys to get that gorgeous summer glow using the Vaseline Argan Oil body lotion I prefer to use the Vaseline Argan Oil lotion because you can help make stretch marks with less visible within a week and it smells amazing it also deeply moisturizes and delicious the skin all you need to do is take a little bit of this organization and even mix it up with some fine glasses or if you want to go for a more music,"brushing hair:5.866824626922607,shaving legs:3.380140781402588,cleaning shoes:3.3364064693450928,fixing hair:3.1035029888153076,washing hair:2.712348461151123"
fati.ghazal,7459496666756910342,,"barbequing:5.107865810394287,dining:4.233613014221191,cooking chicken:3.126542091369629,cooking on campfire:2.8918886184692383,garbage collecting:2.663641929626465"
fati.ghazal,7459869008364408069,,"barbequing:4.772452354431152,cooking chicken:4.497233867645264,dining:4.389702320098877,tasting food:3.342921257019043,cooking on campfire:2.878746747970581"
fati.ghazal,7472758253219220791,,"catching fish:5.772011756896973,cleaning pool:4.647331237792969,peeling potatoes:4.054937362670898,carving pumpkin:3.3560264110565186,cooking chicken:3.2426953315734863"
fati.ghazal,7467982790638767365,,"baking cookies:4.334488391876221,cooking chicken:4.022148132324219,watering plants:3.5758700370788574,peeling potatoes:2.8724565505981445,cooking sausages:2.7337021827697754"
fati.ghazal,7469750340645047558,,"baking cookies:5.652477264404297,cooking chicken:3.3621320724487305,breading or breadcrumbing:3.0070414543151855,peeling potatoes:2.1307532787323,playing cards:2.086143970489502"
ines...abk,7484647221867089158,,"curling hair:6.589419364929199,fixing hair:2.071300983428955,braiding hair:2.0464248657226562,tasting food:1.6004481315612793,pushing cart:1.3231477737426758"
ines...abk,7483608034770455863,,"filling eyebrows:4.19378662109375,riding elephant:3.405911684036255,beatboxing:3.325707197189331,smoking:2.918180465698242,shaking head:2.822309970855713"
ines...abk,7484709662156213510,,"curling hair:7.06488037109375,fixing hair:2.989248037338257,braiding hair:2.091486930847168,whistling:1.5500837564468384,tasting food:1.1215500831604004"
ines...abk,7484288040483982598,,"curling hair:5.803157806396484,fixing hair:4.4598846435546875,whistling:4.223303318023682,pumping fist:3.624490261077881,filling eyebrows:3.444709300994873"
ines...abk,7484316180275154181,,"curling hair:7.101560592651367,dying hair:3.5006680488586426,trimming or shaving beard:2.5159788131713867,finger snapping:2.3152623176574707,decorating the christmas tree:1.8116081953048706"
itsme_nadine22,7480431139203632390,,"dodgeball:5.697267532348633,zumba:4.282511234283447,snorkeling:3.155444622039795,catching or throwing frisbee:3.0885169506073,kitesurfing:2.9946701526641846"
itsme_nadine22,6904979463348555009,don't be sad go get a tattoo don't be sad go get a tattoo don't be sad go get a tattoo don't be sad go get a tattoo,"getting a tattoo:5.598911762237549,brush painting:2.9308977127075195,sniffing:2.643263339996338,finger snapping:2.5052645206451416,pumping fist:2.3564281463623047"
itsme_nadine22,7125003972997352710,don't be sad go get a tattoo don't be sad go get a tattoo don't be sad go get a tattoo don't be sad go get a tattoo,"getting a tattoo:4.474186420440674,driving car:3.325747013092041,texting:2.5373497009277344,opening bottle:2.534823417663574,tossing coin:2.5343596935272217"
itsme_nadine22,6664896639867571462,why are you so sad because we're saying Goodbye Charlie and it's very hard thing to do and say hello hello hello,"fixing hair:5.160360336303711,finger snapping:4.863529205322266,sneezing:4.353913307189941,brushing hair:4.1208815574646,headbanging:4.074594497680664"
itsme_nadine22,7484337136724872453,the sonogram black like me wanna be just like me but I got to play some play some place like Soulja Boy cheats dye your hair like me weird pictures back that could never be me,"finger snapping:5.128377437591553,headbanging:5.070710182189941,fixing hair:3.9912009239196777,brushing hair:3.7396435737609863,pumping fist:3.327674388885498"
abuu.maahir,7482592879848819974,,"eating burger:4.844493865966797,eating ice cream:4.160536289215088,tasting food:3.6689178943634033,eating chips:3.5318198204040527,counting money:3.399731397628784"
abuu.maahir,7484694286068387078,,"driving car:5.9781880378723145,texting:4.2048797607421875,pumping fist:3.953364372253418,air drumming:3.1745617389678955,singing:3.1598591804504395"
abuu.maahir,7484999927030959366,,"shaking head:4.651443958282471,whistling:4.035829544067383,headbanging:3.264310836791992,pumping fist:3.0970048904418945,finger snapping:2.517329216003418"
abuu.maahir,7483621431624862982,,"driving car:6.966625213623047,pushing car:3.969900131225586,pumping gas:3.814199209213257,motorcycling:2.212852954864502,extinguishing fire:1.8281888961791992"
abuu.maahir,7482586261832748294,,"hugging:4.690296173095703,marching:3.8389382362365723,yoga:3.6887004375457764,carrying baby:3.663759708404541,singing:3.5465123653411865"
meed_64,7479616992375311671,,"drawing:5.178623199462891,filling eyebrows:4.994143962860107,setting table:4.463986396789551,dining:4.153953552246094,smoking:4.0839738845825195"
meed_64,7464563338257698053,,"flying kite:6.797611713409424,feeding birds:3.533501148223877,catching or throwing frisbee:2.8572158813476562,hammer throw:1.9885196685791016,passing American football (not in game):1.516432762145996"
meed_64,7485166427939343621,,"motorcycling:6.8893938064575195,driving car:5.061511993408203,riding a bike:3.0952067375183105,riding scooter:2.7853221893310547,catching or throwing frisbee:2.06148099899292"
meed_64,7470252659648269573,,"canoeing or kayaking:5.480707168579102,water skiing:5.015557289123535,jetskiing:4.335237503051758,sailing:3.372589111328125,surfing water:3.059648275375366"
woltizri,7223140367275724038,,"writing:6.256918907165527,texting:4.645143032073975,answering questions:3.884096384048462,rock scissors paper:3.40433406829834,tossing coin:3.1566519737243652"
haneemomg,7154459305977203974,,"finger snapping:5.566900253295898,headbanging:5.1087799072265625,fixing hair:4.982484817504883,driving car:4.661864757537842,brushing hair:4.373457431793213"
haneemomg,7471724125044722950,will take the train with you,"curling hair:5.191224098205566,fixing hair:4.438985824584961,brushing hair:4.046785354614258,pumping fist:2.59645414352417,dying hair:2.3425674438476562"
haneemomg,7473936017473408261,,"curling hair:4.953458786010742,fixing hair:4.359707355499268,finger snapping:3.929633617401123,brushing hair:3.123659610748291,kissing:2.606072425842285"
haneemomg,7483928395412163846,,"finger snapping:5.447605609893799,tasting food:4.530616760253906,eating watermelon:4.014428615570068,eating hotdog:3.9992642402648926,eating carrots:3.9389219284057617"
haneemomg,7482884673333366022,,"applying cream:5.452853202819824,waxing eyebrows:3.753307819366455,filling eyebrows:3.650257110595703,yawning:3.614884853363037,fixing hair:3.109123706817627"
haaiwena,7483517750103657783,,"motorcycling:4.595940589904785,planting trees:3.4492878913879395,driving car:3.089252471923828,crawling baby:3.0310754776000977,kicking soccer ball:2.963909149169922"
haaiwena,7483576865580420358,,"riding camel:4.593750953674316,motorcycling:4.508974552154541,driving car:3.993499755859375,catching or throwing frisbee:3.202483654022217,crossing river:1.5848311185836792"
haaiwena,7482410135235759366,,"celebrating:6.903878688812256,applauding:4.477001190185547,abseiling:3.1404366493225098,hurling (sport):3.116701602935791,surfing crowd:3.115924596786499"
haaiwena,7482432586568977669,,"celebrating:7.237031936645508,applauding:4.486794471740723,kicking field goal:3.1957812309265137,pumping fist:3.045722007751465,surfing crowd:2.8331127166748047"
yousra.mounafi,7447630548203228422,,"riding a bike:4.196238994598389,walking the dog:3.9819629192352295,flying kite:3.800389289855957,eating ice cream:3.6999473571777344,riding scooter:3.042135238647461"
yousra.mounafi,7460994524559445254,,"finger snapping:3.893960475921631,whistling:3.613602638244629,answering questions:3.588648557662964,curling hair:3.3693413734436035,beatboxing:2.8749866485595703"
yousra.mounafi,7444669764720397624,,"finger snapping:6.00896692276001,pumping fist:4.00716495513916,brushing hair:3.707770586013794,fixing hair:3.0627875328063965,shaking head:3.0487399101257324"
yousra.mounafi,7455458392182754566,,"surfing crowd:3.673433303833008,celebrating:3.3983964920043945,tai chi:3.3302135467529297,slacklining:3.0188982486724854,cheerleading:2.7986531257629395"
yousra.mounafi,7467299857191996678,thank you in advance I don't want to dance I don't need your hands all over me if I want to get a minute,"filling eyebrows:6.091219902038574,brush painting:3.3018875122070312,brushing teeth:2.3978519439697266,curling hair:2.256004810333252,smoking:1.9977995157241821"
dalilavlog1,7408267880778747141,,"beatboxing:5.689829349517822,playing controller:5.371942520141602,singing:3.36853289604187,playing violin:3.033538579940796,dancing gangnam style:2.9619736671447754"
dalilavlog1,6928493221169351937,,"baking cookies:4.225938320159912,catching or throwing frisbee:3.824347734451294,tossing coin:3.3811416625976562,cleaning pool:3.065109968185425,washing dishes:2.7799134254455566"
dalilavlog1,7245067051667115269,,"blowing out candles:7.2744035720825195,making a cake:3.6984901428222656,making jewelry:3.5714001655578613,setting table:2.781670093536377,capoeira:2.5685081481933594"
dalilavlog1,6927776690642881793,,"scrambling eggs:5.44191837310791,cooking egg:4.80103874206543,making a cake:4.161617279052734,breading or breadcrumbing:3.977443218231201,baking cookies:1.6664243936538696"
yuvansingh06,7473072131039923462,,"eating burger:5.158015251159668,eating hotdog:4.678941249847412,eating ice cream:4.372049331665039,smoking:4.165865421295166,eating spaghetti:4.002111434936523"
yuvansingh06,7484570989016272183,,"robot dancing:4.730034828186035,eating chips:4.083378791809082,making pizza:3.469055652618408,smoking:3.445399522781372,recording music:2.6895458698272705"
yuvansingh06,7463785671920979205,,"shaving head:4.359212875366211,trimming or shaving beard:4.26162576675415,getting a haircut:4.130148410797119,sniffing:3.21944522857666,making tea:2.212404489517212"
yuvansingh06,7484182217636187398,,"walking the dog:5.581993579864502,riding elephant:4.932550430297852,riding scooter:4.768249988555908,hoverboarding:4.5158891677856445,jogging:4.090761661529541"
